Podcast Name,Episode Title,Date,Episode Description,Guess of Sponsorship,Matched Keyword
百靈果 News,1219 凱莉錄音看A片、金卡戴珊要變律師、海地後續、柏林地鐵公司發行大麻車票、推薦書：Tunnel 29,"Sun, 19 Dec 2021 13:00:16 +0000","Kim Kardashian 現在努力要考上律師
海地總統謀殺後續
柏林地鐵公司發行可以吃掉的大麻車票
推薦好書 Tunnel 29
#VanaCandles
Vana Candles 瑞典香氛蠟燭&amp;暖燈專家 無論是聖誕節交換禮物還是自己就想在冬天點一顆香香蠟燭，都能在教主指定瑞典香氛找到。 現在官網全站輸入ibelieve享全台最低88折優惠 買暖燈贈蠟燭、買禮盒超划算、蠟燭任選兩件9折，是時候該為反聖嬰冷冬儲備蠟燭了!  https://www.vanaliving.com  活動只到12/31     

#NordVPN
聖誕節你有什麼計畫嗎? 寒冷的冬天要不要來家裡看Netflix呢? NordVPN讓你看電影不會再遇到地域限定 挫折滿滿  NordVPN現在正在進行聖誕佳節優惠 搜尋https://www.nordvpn.com/kkvpn 或輸入百靈果優惠碼【KKVPN】 享受2年方案27折優惠加上額外BONUS好康 1個帳號可以提供6台裝置使用喔",sponsored,百靈果優惠碼
百靈果 News,分享Hello Stranger的實戰經驗、吃瓜#王力宏 吃到大家睡眠不足、百靈果到處跑：新竹十二寮,"Mon, 20 Dec 2021 13:44:26 +0000","因爲聊了王力宏，所以提早播出！

新竹縣休閒農業區
最Chill~四季農遊體驗盡在新竹縣，等你來擁抱里山里海的好時光！
（本集由新竹縣政府與新竹縣農會共同合作播出）
追蹤連結：https://www.facebook.com/新竹縣農會-883276771881189/",sponsored,合作播出
百靈果 News,The KK Show - #112 李四端,"Tue, 21 Dec 2021 13:00:26 +0000","Holy shit 李四端真的來了。

#yoxi
yoxi 週年慶一天一蘋果，好禮趟趟抽📢📢最後倒數📢📢  2021/12/30前，多重好禮等你搭車帶回去👇👇  🎉一天一蘋果，iPhone13趟趟抽  週週抽7隻iPhone 13、還有最高$4500通勤月票趟趟抽，搭越多中獎機率越高  🎉友情大評薦，Apple Watch S7 推薦好友註冊滿額送 不用抽、免加購，總共58支（每人限領一支），Apple Watch S7 推薦200好友註冊yoxi立即送給你  🎉百靈果寵粉時間，12/30前，輸入【ibelieve】$150($30*5)專屬搭車金立即領  優惠詳情看這裡 : https://bit.ly/3Fo2oIV  想拿好禮，何不立即下載 yoxi : https://yoxirider.page.link/ZJKz #yoxi #yourtaxi #一天一蘋果好禮趟趟抽  

#RhinoShield犀牛盾
RhinoShield犀牛盾推出全新系列Clear 透明手機殼， 同時搭配可創造1200種以上的模組化周邊配件， 淨無暇的透明外觀完整呈現手機「真實」的樣貌，  
本次總共推出8色鏡頭框 、26個按鍵鈕、6色掛繩可供自由選擇搭配，增添日常穿搭的豐富性及多樣性，輕鬆展露自我的色彩，擁有抗黃化設計，解決透明手機殼最為困擾的黃化問題。   

#NordVPN
聖誕節你有什麼計畫嗎? 寒冷的冬天要不要來家裡看Netflix呢? NordVPN讓你看電影不會再遇到地域限定 挫折滿滿  NordVPN現在正在進行聖誕佳節優惠 搜尋https://www.nordvpn.com/kkvpn 或輸入百靈果優惠碼【KKVPN】 享受2年方案27折優惠加上額外BONUS好康 1個帳號可以提供6台裝置使用喔",sponsored,百靈果優惠碼
百靈果 News,1226 直播帶貨賺到爆、日本麥當勞薯條短缺、美國海軍暗黑史 推薦Podcast： Fat Leonard,"Sun, 26 Dec 2021 13:00:06 +0000","推薦Podcast： https://podcasts.apple.com/us/podcast/fat-leonard/id1585848867
中國網紅Viya被罰13億人民幣
日本麥當勞短期内不能賣大薯

#RhinoShield犀牛盾
RhinoShield犀牛盾推出全新系列Clear 透明手機殼，
同時搭配可創造1200種以上的模組化周邊配件，
淨無暇的透明外觀完整呈現手機「真實」的樣貌，

本次總共推出8色鏡頭框 、26個按鍵鈕、6色掛繩可供自由選擇搭配，增添日常穿搭的豐富性及多樣性，輕鬆展露自我的色彩，擁有抗黃化設計，解決透明手機殼最為困擾的黃化問題。

#NordVPN  
聖誕節你有什麼計畫嗎? 寒冷的冬天要不要來家裡看Netflix呢? NordVPN讓你看電影不會再遇到地域限定 挫折滿滿  NordVPN現在正在進行聖誕佳節優惠 搜尋https://www.nordvpn.com/kkvpn 或輸入百靈果優惠碼【KKVPN】 享受2年方案27折優惠加上額外BONUS好康 1個帳號可以提供6台裝置使用喔",sponsored,百靈果優惠碼
百靈果 News,The KK Show - #113 金曲天后阿爆 & 阿拉斯,"Tue, 28 Dec 2021 13:00:22 +0000","阿爆明年1/29演唱會，你買票了嗎？
ABAO 《阿嘟運動演唱會》🎫 ⬇️
http://reurl.cc/Zj07ja",not_sponsored,no keyword found
百靈果 News,【百靈果】2021年台灣十大熱門國際新聞！第一名居然要感謝KMT？,"Thu, 30 Dec 2021 13:00:12 +0000",充滿動蕩的2021年終於要結束了，我們要跟大家分享今年台灣Google的10大熱門國際新聞，第一名真的讓人心服口服 而且我們還會跟大家分享我們自己心裏的第一名,not_sponsored,no keyword found
百靈果 News,0102 中國炫富的新高度、世界第一帥哥被緬甸軍政府抓了、#北京冬奧 真是令人期待、 推薦Podcast： Korea 24 by KBS,"Sun, 02 Jan 2022 13:00:12 +0000","中國最近在各大社交平臺抓炫富的賬號
羽生結弦的粉絲可以在北京送他維尼熊嗎
世界第一帥哥Paing Takon被抓了
推薦的podcast Korea 24 https://podcasts.apple.com/us/podcast/kbs-world-radio-korea-24/id1282283604",not_sponsored,no keyword found
百靈果 News,【百靈果】直接槓上五月天！自家小編打工竟然被翻手機？！,"Mon, 03 Jan 2022 13:00:22 +0000",蛇不能講的話，我們來幫她講,not_sponsored,no keyword found
百靈果 News,The KK Show - #114 金馬導演 - 阮鳳儀,"Tue, 04 Jan 2022 13:00:22 +0000","看完美國女孩我們都有超多問題想要問導演，像是：你以前真的這麽做自己嗎、爲什麽經濟很緊還能去騎馬、媽媽真的有看過這部電影嗎？ 

Fiona也很做自己的回答了 XD

#iNO太空人律動機
40年來千篇醫學論文證實【律動】是最簡單、輕鬆的運動。30年前的太空人失去地心引力無法運動，造成肌肉萎縮、骨質流失。而現代高齡化、慢性病、沒時間運動的我們，就是太空人！

你也是沒時間、沒空間、沒辦法運動的現代太空人嗎？一站上去，就開始運動！只要起心動念，就能照顧自己與長輩的健康。

疫情時代的居家救星！
打破台灣群眾募資紀錄，超過6000人贊助，募資金額即將突破1億元！

#iNO太空人律動機 嘖嘖募資中 ▶ https://lihi1.com/KyIMJ",not_sponsored,no keyword found
百靈果 News,【百靈果】找律師 vs #五月天？打工仔如何捍衛自身權益,"Wed, 05 Jan 2022 13:00:22 +0000","很多聽衆給了很多建議，我們決定直接找律師來討論去打工的時候到底什麽是合理什麽不合理還有要怎麽保障自己的權益！
特別感謝#法客電台 的 #貴智
https://www.instagram.com/winder368/
#法律白話文
#五月天演唱會
#打工
#工讀生",not_sponsored,no keyword found
百靈果 News,0109 凱莉是真五迷、哈薩克暴動 俄國支援、教宗譴責不生小孩的人、推薦書：疫年記西藏,"Sun, 09 Jan 2022 13:00:02 +0000","凱莉拿出珍藏20年的五月天背板
哈薩克燃料價格大漲 人民上街
羅馬天主教宗方濟各 批評那些只養寵物、不想生小孩的人
推薦書： #疫年記西藏 by 唯色 Woeser

#RhinoShield犀牛盾
 RhinoShield犀牛盾推出全新系列Clear 透明手機殼， 同時搭配可創造1200種以上的模組化周邊配件， 淨無暇的透明外觀完整呈現手機「真實」的樣貌，  本次總共推出8色鏡頭框 、26個按鍵鈕、6色掛繩可供自由選擇搭配，增添日常穿搭的豐富性及多樣性，輕鬆展露自我的色彩，擁有抗黃化設計，解決透明手機殼最為困擾的黃化問題。
#輸入『ibelieve』 即可享有九折優惠",not_sponsored,no keyword found
百靈果 News,The KK Show - #115 與自己的奶和解 - 泥泥學姐,"Tue, 11 Jan 2022 13:00:32 +0000","這次邀請我們的好朋友泥泥學姐來聊聊跟自己身體的相處還有和解的過程，以及他如何在短短兩年的時間讓追蹤人數成長百萬

追蹤泥泥學姐
IG https://www.instagram.com/janie.lin/
Youtube https://www.youtube.com/c/janie153
TikTok https://www.tiktok.com/@janie.lin

圖文插畫IG
https://www.instagram.com/4whobadbad/

#foodpanda #pandapro
pandapro 推出半價49元優惠，點兩單就回本！
訂閱即享三大好處
1. 訂餐滿179元，不限地區，整個月享無限次免費外送。
2. 上千家餐廳包含漢堡王、摩斯漢堡等皆有pandapro專屬優惠。
3. 外帶自取再享額外5%優惠。

即日起到2/4號，訂閱 pandapro 享限時半價49元
新用戶輸入百靈果專屬優惠碼 ""IBELIEVE"" 再享滿300折150優惠
馬上點起來   https://www.foodpanda.com.tw/
#foodpanda #pandapro限時半價49元",sponsored,專屬優惠
百靈果 News,Omicron來了怎麽辦？凱莉試圖融入Ken的朋友圈 讀書會： 林獻堂環球遊記 Ch1,"Thu, 13 Jan 2022 13:00:28 +0000","大家準備好Covid流感化了嗎
#New Balance  #穿上NB走出好運  
【NB虎年買即贈】活動日期: 1/13-2/13  ・消費即贈虎年限定紅包袋 【NB虎年滿額贈】活動日期: 1/20-2/13  ・門檻一: 消費滿3600 現抵300 ・門檻二: 消費滿6000 現抵800，加贈NB萬用隨身包 →賞鞋好地方，這邊請：https://reurl.cc/zMz2WQ  【穿上NB”GO”好運】LINE官方帳號貼圖免費下載，活動日期: 1/11-2/10 迎接嶄新的2022 年，New Balance 推出穿上NB “GO”好運LINE 貼圖，邀請到風格插畫家Abei Liu（劉正堃）為品牌量身打造原創角色—城市男孩與他的奇幻夥伴小NB，展現New Balance 獨有的潮流風格。 在歲末年終時刻，用貼圖向好友們傳遞好運與祝福吧！ →手刀下載NB好運貼圖：https://line.me/S/sticker/25188 #newbalance #穿上NB走出好運 #NB327 #xc72 #ABetterBalance *New Balance保留活動內容變更及最終解釋之權利 

#SHIELD全境機能斜肩包
【 SHIELD｜全境機能斜肩包 】整個城市都是你的時尚舞台
台灣新創品牌，第一款可以 #雙向USB充放電 的輕智能 #防盜斜肩包，可以同時替兩台3C行動設備充電(手機、雲台、GoPro)，也能放在包內充電讓你出門不忘記帶走。實用的 #多層次收納 空間，貼心的 #多功能掛鉤 與 #防水拉鍊 設計，搭載 #義大利精品 的幾何前端圖形設計，#SHIELD 絕對是你 #日常外出 與 #戶外遊玩 的 #時尚百搭 好伙伴！

📢 心動想直接購入的人，可直接使用百靈果聽眾專屬優惠價$1390，現省近$1000（優惠倒數只到 2/6）

📢『現貨』限量各100個，現在下單就能即刻擁有！

優先搶購👉 https://lihi1.com/mETuH 

⚠️ 下單時，商品標題顯示「現貨」即可立即出貨，若顯示「預購」則為 2022年03月出貨

#限時限量100個 #優惠只到2/6
#SHIELD #斜肩包 #胸包 #匯通購物
@heavenbuy_taiwan",sponsored,專屬優惠
百靈果 News,0116 拜登被最高法院打臉、在中國成功的行銷是廠商的錯？、推薦紀錄片 The Rescue 跟 Found,"Sun, 16 Jan 2022 13:00:08 +0000","美國最高法院說疫苗强制令不合法
中國KFC與Dimoo玩具合作，然後被駡爆

#New Balance  #穿上NB走出好運

【NB虎年買即贈】活動日期: 1/13-2/13 
・消費即贈虎年限定紅包袋
【NB虎年滿額贈】活動日期: 1/20-2/13 
・門檻一: 消費滿3600 現抵300
・門檻二: 消費滿6000 現抵800，加贈NB萬用隨身包
→賞鞋好地方，這邊請：https://reurl.cc/zMz2WQ

【穿上NB”GO”好運】LINE官方帳號貼圖免費下載，活動日期: 1/11-2/10
迎接嶄新的2022 年，New Balance 推出穿上NB “GO”好運LINE 貼圖，邀請到風格插畫家Abei Liu（劉正堃）為品牌量身打造原創角色—城市男孩與他的奇幻夥伴小NB，展現New Balance 獨有的潮流風格。
在歲末年終時刻，用貼圖向好友們傳遞好運與祝福吧！
→手刀下載NB好運貼圖：https://line.me/S/sticker/25188
#newbalance #穿上NB走出好運 #NB327 #xc72 #ABetterBalance
*New Balance保留活動內容變更及最終解釋之權利",not_sponsored,no keyword found
百靈果 News,The KK Show - #116 勇敢的Señorita - Xin,"Tue, 18 Jan 2022 13:00:28 +0000","很開心可以跟剛從墨西哥回來的聽眾 Xin一起聊天。她在墨西哥幫很多中國企業獵人頭，在那邊看到中國在南美洲的觸手深入各行各業，今天她要來跟我們分享她看到的故事還有她怎麼跟墨西哥帥哥Let’s Go

#New Balance  #穿上NB走出好運  
【NB虎年買即贈】活動日期: 1/13-2/13  ・消費即贈虎年限定紅包袋 【NB虎年滿額贈】活動日期: 1/20-2/13  ・門檻一: 消費滿3600 現抵300 ・門檻二: 消費滿6000 現抵800，加贈NB萬用隨身包 →賞鞋好地方，這邊請：https://reurl.cc/zMz2WQ  【穿上NB”GO”好運】LINE官方帳號貼圖免費下載，活動日期: 1/11-2/10 迎接嶄新的2022 年，New Balance 推出穿上NB “GO”好運LINE 貼圖，邀請到風格插畫家Abei Liu（劉正堃）為品牌量身打造原創角色—城市男孩與他的奇幻夥伴小NB，展現New Balance 獨有的潮流風格。 在歲末年終時刻，用貼圖向好友們傳遞好運與祝福吧！ →手刀下載NB好運貼圖：https://line.me/S/sticker/25188 #newbalance #穿上NB走出好運 #NB327 #xc72 #ABetterBalance *New Balance保留活動內容變更及最終解釋之權利",not_sponsored,no keyword found
百靈果 News,【百靈果】北京奧運怎麽選的、迪化街Live Podcast！,"Thu, 20 Jan 2022 13:00:24 +0000","謝謝 #迪化街 沒有把我們踢出去
我們聊聊中國目前疫情跟奧運的狀況

#HARU
HARU含春給你全方位完美的情愛體驗。在這個情人節跟著HARU一起把房間裡的溫度燃燒到最高點吧！HARU STEAMY熱愛型保險套結合HARU了獨家的大麻潤滑液，給你寒冷冬天中最溫暖的感官體驗。即刻輸入百靈果專屬優惠「ibelieve」即享全網最低優惠！
立刻享受最有溫度的情愛體驗 https://letsharu.cc/g4EzM

#SHIELD
！！推出百靈果限定活動！！
購買SHIELD+OBSBOT Me組合現省4,000元
OBSBOT Me下殺57折推出超破盤價
點擊購買連結即可擁有超值組合
IG、FB也先追起來！不再錯過任何一檔超殺優惠！

購買連結🔸https://www.heavenbuy.com/pages/shield-bailingguo

【OBSBOT Me| 內建鏡頭折疊式AI人物跟拍手機雲台】

輕巧好攜帶，隨夾即用，
具備AI人臉辨識功能，搭配手勢控制即可自動追蹤，
化作你的隨身攝影師！

不用安裝APP，不需連結藍牙或WiFi，
簡單好上手，且手機不熱當，連線不易中斷！
單人作業也不怕手忙腳亂！

【SHIELD| 全境機能防盜斜肩包】

台灣新創品牌，首創雙向USB充放電功能，
可同時替兩台3C行動設備充電，
實用的多層次收納空間，貼心的防潑水外殼與防水拉鍊設計，搭載義大利精品的幾何前端圖形設計，#SHIELD 絕對是你日常外出的時尚百搭好夥伴！

購買連結🔸https://www.heavenbuy.com/pages/shield-bailingguo
官方Facebook🔸https://www.facebook.com/heavenbuy/
官方IG🔸https://www.instagram.com/heavenbuy_taiwan/",sponsored,專屬優惠
百靈果 News,0123 哥倫比亞總統候選人曾經被綁架6年、大麻抗Covid、推薦書：WIll 威爾史密斯回憶錄,"Sun, 23 Jan 2022 13:00:04 +0000","哥倫比亞女總統候選人曾經被游擊隊抓走6年
研究發現大麻可以對抗Covid
推薦書 #威爾史密斯 回憶錄

#SKMPark
新光三越全新打造的國際級生活複合式Outlets「SKM Park」1/26高雄試營運登場，超過220間店鋪，全年平均三折起，還有50家各式餐飲美食以及超過50家以上讓人驚喜的獨家品牌、豐富的娛樂設施和生活主題館，帶給你超乎想像的購物體驗！
陽光、藍天、購物、玩樂，全台最強美式生活Outlets就在SKM Park
更多詳情請上臉書查詢 https://lihi1.cc/P0Wu6 

#包你發娛樂城
公司年終不夠花？買彩券又總是槓龜？
那就來玩由男神王識賢與女神曾莞婷唯一推薦的
✨包你發娛樂城✨

隨時隨地打開手機下載，就有千萬獎金等你來拿，
現在每天登入就送你一張中獎率100%的刮刮樂💯，
過年活動還有價值百萬的特斯拉、輕航機輕鬆開回家，
🧧「包你發娛樂城」讓你今年新春口袋滿滿笑嗨嗨！🧧

#包你發娛樂城 #逢春虎躍贏新機 #自己紅包自己賺
📢 詳情請見活動網站 https://lihi1.cc/X6gIU",not_sponsored,no keyword found
百靈果 News,The KK Show - #117 呱吉,"Tue, 25 Jan 2022 13:00:24 +0000","跟呱吉聊聊走鐘獎的幕後故事、脫口秀演出的責任還有北捷不讓國際人權組織刊登李明哲的海報的事情

#博士倫

如果你跟凱莉一樣蝦＋失憶，無時無刻都在找東西，那更需要好的 #隱形眼鏡：）

博士倫讓你看得更清晰，找回掉進黑洞的everything。

- - - - - - - - - - - - - - - - - - - -


博士倫輕水氧‧奧澈 
全新矽水膠日拋
革命性雙潤黑科技
添加淚膜滲透壓保護成分 赤藻糖醇 
打破眼睛乾澀惡循環*
帶給你不乾眼的舒適奧秘

讓戴隱形眼鏡的人有更好的選擇
感受16小時的舒適水潤 
博士倫矽水膠日拋 輕水氧‧奧澈 現正熱賣中

凡是從凱莉專屬博士倫雲端預訂網連結下單預訂
https://bit.ly/3me7ErA
只要預訂輕水氧奧澈就加贈50元禮物卡1張
每位會員限一次
只到2022/1/31止喔！

#博士倫 #輕水氧 #奧澈 #矽水膠日拋

● 線上預訂產品將配送至您所指定的眼鏡門市，請現場拆封檢查付款。
● 配戴一般隱形眼鏡須經眼科醫師驗光配鏡取得處方箋，或經驗光人員驗光配鏡取得配鏡單，並定期接受眼科醫師追蹤檢查。
● 本器材不得逾中文說明書建議之最長配戴時數、不得重覆配戴，於就寢前務必取下，以免感染或潰瘍。
● 如有不適，應立即就醫。
● 衛部醫器輸字第034041號  北市衛器廣字第111010075號 TW-VC-2021-12-141

#SKMPark
新光三越全新打造的國際級生活複合式Outlets「SKM Park」1/26高雄試營運登場，超過220間店鋪，全年平均三折起，還有50家各式餐飲美食以及超過50家以上讓人驚喜的獨家品牌、豐富的娛樂設施和生活主題館，帶給你超乎想像的購物體驗！
陽光、藍天、購物、玩樂，全台最強美式生活Outlets就在SKM Park
更多詳情請上臉書查詢 https://lihi1.cc/P0Wu6",not_sponsored,no keyword found
百靈果 News,林獻堂的兒子們怎麽有辦法跟老爸旅游這麽久不發瘋？ 讀書會：林獻堂環球遊記 End,"Thu, 27 Jan 2022 13:00:14 +0000","#SKMPark
新光三越全新打造的國際級生活複合式Outlets「SKM Park」1/26高雄試營運登場，超過220間店鋪，全年平均三折起，還有50家各式餐飲美食以及超過50家以上讓人驚喜的獨家品牌、豐富的娛樂設施和生活主題館，帶給你超乎想像的購物體驗！
陽光、藍天、購物、玩樂，全台最強美式生活Outlets就在SKM Park
更多詳情請上臉書查詢 https://lihi1.cc/P0Wu6 

#HARU
HARU含春給你全方位完美的情愛體驗。在這個情人節跟著HARU一起把房間裡的溫度燃燒到最高點吧！HARU STEAMY熱愛型保險套結合HARU了獨家的大麻潤滑液，給你寒冷冬天中最溫暖的感官體驗。即刻輸入百靈果專屬優惠「ibelieve」即享正價商品的全網最低優惠！
立刻享受最有溫度的情愛體驗 https://letsharu.cc/g4EzM",sponsored,專屬優惠
百靈果 News,0130 #ToughBobas 218首映會、冷凍乳頭 Why？ 食物也有文化挪用的問題嗎？,"Sun, 30 Jan 2022 13:00:15 +0000","回答一些大家對218首映會的問題
冷凍乳頭然後掉下來？？？
名厨 Jamie Oliver 找文化專家幫忙檢查食譜是否有文化挪用的問題

#SKMPark
新光三越全新打造的國際級生活複合式Outlets「SKM Park」1/26高雄試營運登場，超過220間店鋪，全年平均三折起，還有50家各式餐飲美食以及超過50家以上讓人驚喜的獨家品牌、豐富的娛樂設施和生活主題館，帶給你超乎想像的購物體驗！
陽光、藍天、購物、玩樂，全台最強美式生活Outlets就在SKM Park
更多詳情請上官網 http://www.skmpark.com 或臉書查詢 https://lihi1.cc/P0Wu6

#【台灣好農】
推推＂台東鳳梨釋迦＂
鳳梨釋迦果實大，果肉紮實Ｑ彈、酸甜又爽口、微微脆度，還有淡淡的鳳梨香氣！台東限定的鳳梨釋迦，上網買更方便。
送國內：請到台灣好農-TEAM台東(買一送一 只要$699)
https://reurl.cc/2DZLdE
送海外：請到台灣好農國際館-釋迦專區
https://reurl.cc/dX2202

IG抽獎
即日起至2/10(四)23:59留言
“乾爹爹＃台灣好農，我好想吃台東鳳梨釋迦”
抽出20位百靈果教徒，送出每人一箱５台斤裝台東鳳梨釋迦
＊本次抽獎活動僅寄送至國內地區
＊等不及了！手刀下訂
送國內：請到台灣好農-好釋蓮連專區
https://reurl.cc/2DZLdE
送海外：請到台灣好農國際館-釋迦專區
https://reurl.cc/dX2202

#桃園市政府住宅發展處
桃園市政府住宅發展處開辦社會住宅包租代管計畫，免付任何仲介費及服務費，房東加入可享有每月每屋租金1萬5千元的所得稅免稅額度及地價稅、房屋稅等減稅優惠，還可補助每年每屋1萬元的修繕費、3千5百元的保險費。房客加入則提供最高7千2百元的差額租金補助，有興趣的市民朋友可電洽桃園市政府委託廠商，諮詢專線如下：
兆基管理顧問股份有限公司桃園分公司0800-666-444
萬隆不動產開發有限公司0900-799-500
大佳地產股份有限公司0800-321-701
以上廣告，由桃園市政府住宅發展處提供。",not_sponsored,no keyword found
百靈果 News,The KK Show - #118 火烤喜劇情侶 - 妍霏&學仁,"Tue, 01 Feb 2022 13:00:25 +0000","因為講單口喜劇認識而交往的妍霏及學仁，為什麼可以在舞台上互揭瘡疤，私下誰得去跪算盤。

#博士倫

如果你跟凱莉一樣蝦＋失憶，無時無刻都在找東西，那更需要好的 #隱形眼鏡：）

博士倫讓你看得更清晰，找回掉進黑洞的everything。

- - - - - - - - - - - - - - - - - - - -

博士倫輕水氧‧奧澈 
全新矽水膠日拋
革命性雙潤黑科技
添加淚膜滲透壓保護成分 赤藻糖醇 
打破眼睛乾澀惡循環*
帶給你不乾眼的舒適奧秘

讓戴隱形眼鏡的人有更好的選擇
感受16小時的舒適水潤 
博士倫矽水膠日拋 輕水氧‧奧澈 現正熱賣中

凡是從凱莉專屬博士倫雲端預訂網連結下單預訂
https://bit.ly/3me7ErA
只要預訂輕水氧奧澈就加贈50元禮物卡1張
每位會員限一次
只到2022/1/31止喔！

#博士倫 #輕水氧 #奧澈 #矽水膠日拋

● 線上預訂產品將配送至您所指定的眼鏡門市，請現場拆封檢查付款。
● 配戴一般隱形眼鏡須經眼科醫師驗光配鏡取得處方箋，或經驗光人員驗光配鏡取得配鏡單，並定期接受眼科醫師追蹤檢查。
● 本器材不得逾中文說明書建議之最長配戴時數、不得重覆配戴，於就寢前務必取下，以免感染或潰瘍。
● 如有不適，應立即就醫。
● 衛部醫器輸字第034041號  北市衛器廣字第111010075號 TW-VC-2021-12-141

#桃園市政府住宅發展處
桃園市政府住宅發展處開辦社會住宅包租代管計畫，免付任何仲介費及服務費，房東加入可享有每月每屋租金1萬5千元的所得稅免稅額度及地價稅、房屋稅等減稅優惠，還可補助每年每屋1萬元的修繕費、3千5百元的保險費。房客加入則提供最高7千2百元的差額租金補助，有興趣的市民朋友可電洽桃園市政府委託廠商，諮詢專線如下：
兆基管理顧問股份有限公司桃園分公司0800-666-444
萬隆不動產開發有限公司0900-799-500
大佳地產股份有限公司0800-321-701
以上廣告，由桃園市政府住宅發展處提供。",not_sponsored,no keyword found
百靈果 News,『新春特別企劃』百靈果之友 - 葉耀元教授,"Thu, 03 Feb 2022 15:35:17 +0000","過年期間跟我們的好朋友葉教授拜年，也跟葉教授聊聊俄國烏克蘭的衝突
對，就是這麽硬

#NordVPN
【Nord VPN】百靈果專屬連結
以優惠價格購買2年方案 再額外贈送一個月
連結：https://nordvpn.com/kkvpn
專屬優惠序號：kkvpn
#桃園市政府住宅發展處
桃園市政府住宅發展處開辦社會住宅包租代管計畫，免付任何仲介費及服務費，房東加入可享有每月每屋租金1萬5千元的所得稅免稅額度及地價稅、房屋稅等減稅優惠，還可補助每年每屋1萬元的修繕費、3千5百元的保險費。房客加入則提供最高7千2百元的差額租金補助，有興趣的市民朋友可電洽桃園市政府委託廠商，諮詢專線如下：
兆基管理顧問股份有限公司桃園分公司0800-666-444
萬隆不動產開發有限公司0900-799-500
大佳地產股份有限公司0800-321-701
以上廣告，由桃園市政府住宅發展處提供。",sponsored,專屬優惠
百靈果 News,0206 #谷愛凌 是超級間諜？ 紐西蘭爲什麽要開放旅游了？ 閒聊Joe Rogan 後續  推薦電影:偶然與想像,"Mon, 07 Feb 2022 00:12:15 +0000","紐西蘭計劃在2月開始逐步開放邊境
美國自由滑雪選手 #EileenGu 這次要拿中國國際為祖國爭光，變成大内宣的工具

#三菱電機
靜音大師系列主被動清潔功能：被動防汙DBC奈米複合塗層，主動清潔easy clean易拆結構 
冷氣全系列每一台”室外機”都經過運轉測試，且研發階段經過嚴苛環境測試，鹽蝕／電擊／耐燄／雨擊4大項，確保品質耐用

空清循環扇三省特色：耗材/省空間/省電
搭載的Plasma Quad 技術，可有效去除99%細菌、灰塵，並且抑制異味達80%以上。證實在1立方公尺密閉實驗環境內運轉5分鐘，降低99% 病毒存活率(含新冠病毒)

#RhinoShield犀牛盾 
RhinoShield犀牛盾推出全新系列Clear 透明手機殼， 同時搭配可創造1200種以上的模組化周邊配件， 淨無暇的透明外觀完整呈現手機「真實」的樣貌，  本次總共推出8色鏡頭框 、26個按鍵鈕、6色掛繩可供自由選擇搭配，增添日常穿搭的豐富性及多樣性，輕鬆展露自我的色彩，擁有抗黃化設計，解決透明手機殼最為困擾的黃化問題。
#輸入『ibelieve』 即可享有九折優惠",not_sponsored,no keyword found
百靈果 News,The KK Show - #119 黃大謙,"Tue, 08 Feb 2022 13:10:40 +0000","這一整集都是我們在感謝大謙讓我們蹭，除了感謝、還是感謝

#優身形 #優身學
優身學，致力研發MIT好菌。
本次由婦產科名醫林正宗親自研發獨家超有感代謝配方 
- 優身形益生菌 - 讓你輕鬆代謝無負擔，體感會說話。
100%無西藥、無添加、超溫和，單純益生菌配方除了代謝調整體質還能幫助排便順暢。
3/15以前，到優身學官網輸入百靈果教友專屬優惠碼 ""ibelieve""
購買優身形益生菌，即可享有超值優惠。  
https://shop.proclass.com.tw/

#優身形 #優身學 百靈果教友專屬限時優惠

#SHIELD
！！推出百靈果限定活動！！
購買SHIELD+OBSBOT Me組合現省4,000元
OBSBOT Me下殺57折推出超破盤價
點擊購買連結即可擁有超值組合
IG、FB也先追起來！不再錯過任何一檔超殺優惠！

購買連結🔸https://www.heavenbuy.com/pages/shield-bailingguo

【OBSBOT Me| 內建鏡頭折疊式AI人物跟拍手機雲台】

輕巧好攜帶，隨夾即用，
具備AI人臉辨識功能，搭配手勢控制即可自動追蹤，
化作你的隨身攝影師！

不用安裝APP，不需連結藍牙或WiFi，
簡單好上手，且手機不熱當，連線不易中斷！
單人作業也不怕手忙腳亂！",sponsored,專屬優惠
百靈果 News,讀書會：Fat Leonard #01， 美國海軍在亞洲的荒唐事跡,"Thu, 10 Feb 2022 13:00:37 +0000","美國海軍在2001/9/11 之後發生了巨大的改變，預算開始無上限成長
而馬來西亞商人Fat Leonard看到商機，就這樣開始了他的暴富之路

#HARU
HARU含春給你全方位完美的情愛體驗。在這個情人節跟著HARU一起把房間裡的溫度燃燒到最高點吧！HARU STEAMY熱愛型保險套結合HARU了獨家的大麻潤滑液，給你寒冷冬天中最溫暖的感官體驗。即刻輸入百靈果專屬優惠「ibelieve」即享正價商品的全網最低優惠！
立刻享受最有溫度的情愛體驗 https://letsharu.cc/g4EzM",sponsored,專屬優惠
